,text,label,hashtags
927,This guy. He's been so supportive this week. Men are typically the skeptical ones when it…,1,
928,What's your take on mustard yellow for summer: would you wear it? Check out my latest post…,7,
929,Stay tuned for Anisa and Megan take Texas 2k16!! @ Throwback Thursday,11,
930,"Rocking it at the Teragram Ballroom last Friday :estefany @ Los Angeles, California",10,
931,"Congratulations cantorstephens and jameswhiteleyj .Monty is beautiful! ️ ️ @ Cheviot Hills,…",0,
932,SALE: These ears are NOW and for a limited time on sale for $10. Go to…,0,
933,Yo! beautywithhannahmae got me burrito earrings!!!!!! ️ We're in a…,0,
934,Grandma & Lucky! @ Wyndham South Shore,1,
935,"When you know your worth, the fear goes away. : @user @ San Diego, California",18,
936,"That's why I be at Mr. Chows, you a Popeye's bitch Thank you @user and Brad for…",19,
937,"(@ Lake Mead in Boulder City, NV)",1,
938,that's all it should take. Never be satisfied. Always want that next level! Even when you get…,15,
939,"If @user knew how much I trip in public, they would probably rescind this statement So…",2,
940,️tini tiny hearts ️doing their part ️to give you a jumpstart ️or just laying on this dime being…,0,
941,Love yourself ️ ️ @ Hair By Kristopher Dreww,0,
942,We are LOVING KINDNESS ️ my heart is so filled with gratitude from all of the donations for our…,0,
943,New Slate Goodies This is thanks @user @ Jo-Ann Fabric and Craft Stores,4,
944,@user THAT'S PRETTY!,19,
945,"Hello, I love you. : Bethanie Hines @ The Masonic",18,
946,Told you FDT was gonna be the number one song in the club last weekend ! Shouts to everyone…,2,
947,Thankful for another beautiful day!! @ Balboa Island Ferry,11,
948,"Coffee frappechino (@ Starbucks in San Jose, CA)",6,
949,"Check out this sexy, low cut V one piece We are here for your wonderful holiday travels! And…",1,
950,️ @ Spyglass Hill Golf Course,0,
951,Beautiful @ Los Angeles International Airport (LAX),1,
952,"Nene @ Los Angeles, California",1,
953,My best friends in the whole world @ UCR Botanic Gardens,3,
954,Throwback to that time Paper Epiphanies sent us a box full of the coolest shit …,1,
955,"I'm better off not looking through your eyes, but looking through my own. .... :…",10,
956,"Here we Are (at @user in San Diego, CA)",19,
957,Love is patient. Love is kind. Love is FUN! @user @ Movie Colony - Palm Springs,10,
958,You've been patiently waiting on pair of boots to give you life! Wait no longer...snag your…,7,
959,This is what I deal with client missed two days and I busted their chops. Better bring a…,2,
960,I love this view. excuse my modeling...I'm not so talented to do…,1,
961,"The best breakfast in town! (@ Snooze Eatery in San Diego, CA)",1,
962,"Spectacles @ Beverly Hills, California",6,
963,"This is soooo cute! Best friends, jolyngrouporders 2 years in a row!! Thx summurrr for the Oh…",10,
964,@ Facebook Building 20,1,
965,"California Love ️ @ Venice Beach, California",0,
966,"Join us for an evening of networking! Aux Rehab in Echo Park! $5 Entry, $5 performance slots! …",4,
967,thank you monicadecimaphotography ! @ HITS Thermal Desert Horse Park,1,
968,@ Porter Creek Vineyards,2,
969,"Custom bike (with Dueday, L-viz, and 2 others at Factory 47) [pic] —",6,
970,Open till 7Pm tonight @ Crush Consignment,0,
971,Sometimes you need five machines!!! Left to right: hellbombtattoo (Steve Turner) mattshamah…,19,
972,"Basically how me and Gus sleep @ Downey, California",2,
973,We strengthen our communities one neighborhood at a time So proud to…,7,
974,All the pretty faces @ TNG Models,7,
975,Today is the day! Change Your Life.Private Training/Online Coaching:…,4,
976,You got me hooked. You're such a tease alfredtea @ Alfred Tea Room,19,
977,New urinal mats @user SAVAGE @ Night + Market Song,4,
978,Oh how I love ️ natural light! // Brightened this beauty with oligopro Cool Toned Blonde and…,0,
979,dreaming of snowy days ahead ••• @ Lake Tahoe,3,
980,Happy Thursday :) clients all day then some friend time with the squad ️ ️ about to cut and…,0,
981,Fro Challenge Accepted Model: @user HMUA: @user Photography: @user,13,
982,"I never tire of seeing my my art hanging in a lovely space. .""Keeping His Promises""18""x36""…",1,
983,@user lolololololol it’s a song but yeah I just noticed that *deletes tweet*,2,
984,"Haircut during lunch break ️ (at @user in San Fernando, CA)",6,
985,Thanks @user for letting me do your hair today! Before and after rose gold Balayage ️ @user,0,
986,Alternate Rebel Alliance SpecForces costume from Rogue One. ( : @user Andrew…,10,
987,Moments like this @ Watson Park,1,
988,"My office view, heart of rock’n’roll. @ Hollywood",1,
989,Can't wait for you thisislany ️ (jk we're waiting 6 hours) @ The Regency Ballroom,0,
990,My love ️ @ Sporty's Bar,0,
991,Muchos Stich ️ @ Downtown Disney District,0,
992,Seattle ️ @ Pike Place Market,0,
993,Next semester is going to be lit @ Washington State University,4,
994,SPACE QUEEN Galactic Party Tonight!!! @ The Libertine Oakland,7,
995,Autumn in LA ️ @ Disney Grand Central Creative Campus,12,
996,Fantastic Beasts and Where to Find Them …,7,
997,"Trance Family Los Angeles for Bryan ""F*cking"" Kearney. -11/05/16, Sat. PC: @user",6,
998,got me a tb date @ Disneyland,16,
999,This was us today - so proud of our team for a beautifully executed event on all ends! . By…,18,
1000,"upin ipin @ San Francisco, California",2,
1001,LA is always chill...which I need to be! @ Urth Caffe - Melrose,2,
1002,Casual never looked so good...Featuring my IVY LEAGUE CARDIGAN Now on the blog (Click…,18,
1003,Got to work on Leigh's mermaid sleeve today! Yay! For appointments: ️made…,0,
1004,Tthere's no place else you'd rather be tonight Los Angeles ️Tonight Hollis and Davey from Love…,0,
1005,Curly hair and we don't care! ️ ️ rmei21 best start of summer in La - thanks @user,0,
1006,This one is cute @ San Fernando Valley,3,
1007,"Merry Christmas from my baby love!! @ Montclair, California",1,
1008,Adeline ft her big ol forehead @ Department of Motor Vehicles,2,
1009,Break time pizza and tacos best combination @ El Rosal Tortilla Factory,1,
1010,Wish we were still here @ Montaña De Oro,3,
1011,"Your happiness is so contagious!! Welcome home pipes @ B Street Pier, San Diego",0,
1012,"When you make your intern snap a pic of you in the middle of an install @ Beverly Hills,…",19,
1013,love you too. @ Menotti's,9,
1014,Festivities have started around @user household @ Langford B.C,17,
1015,Bet my boss is better than yours . Our manager n his wife cooked us…,6,
1016,"@ Woodland, Washington",2,
1017,"@user @ Long Beach, California",15,
1018,"COSPLAY APPRECIATION These two were so perfect! @user Why did we regular pose? Lol, we…",7,
1019,Don't spill! Drinks and @user mixers don't mix. But photo-ops with friends are always cool!…,2,
1020,It's the most wonderful time of the year! Christmas is almost here We are open extra hours…,17,
1021,"happy holidays love, us ️ @ Christmas Tree Lane",0,
1022,"Beauty @ Highland, California",7,
1023,"I'm quite content with our new place. Just sayin'... @ Skye Apartments - Vista, CA",3,
1024,First day on Christmas break and what do the kids want to do? Ice…,17,
1025,{ F A M I L Y } From our family to yours. Wishing you Happy and Healthy Holidays And a Very…,7,
1026,"@ The Ritz-Carlton, San Francisco",17,
1027,"All cleaned up @ Spring Valley, Nevada",1,
1028,Love my little sweet pea! @ Nonni & Papa's House,0,
1029,Christmas meet up with these guys. @ PIER 39,17,
1030,The beauty of Cherry Canyon ️ @ City of Glendale,12,
1031,"just want proof that it was clean b4 making chili etc, etc, etc tonight the wee boy is…",19,
1032,Woke up today and figured we should probably take a couple pictures on our vacation …,2,
1033,Always choose life... x @user @ Downtown Los Angeles,18,
1034,Tongue game to strong,2,
1035,Don't let your drink get chilly! We're obsessed with these wool sleeves by @user .…,1,
1036,"Two new posts on the blog, go check them out the last minute holiday gift guide is quite…",7,
1037,half day vibes ️ @ LACMA Los Angeles County Museum of Art,12,
1038,"Reading (@ Barnes & Noble - @user in San Jose, CA)",19,
1039,"Beauty isn't makeup! I like when my face can breathe @ West Hollywood, California",2,
1040,"@user @user I said ""Die Hard""",2,
1041,"HAPPENING NOW ! Special character visit from ""Las Vegas Character Visits"" lvpartyprincess…",7,
1042,"Good evening @ Manhattan Beach, Manhattan Beach, California",8,
1043,@ Iris & B. Gerald Cantor Center for Visual Arts,1,
1044,My baby girl and I! @ Rosso Pizzeria & Wine Bar,0,
1045,Happy holidays!! I had to drop by the shop @user to see my Main Squeeze bigsandiego…,17,
1046,Almond Frangipane Tart with Cranberries and Honeyed Pistachios …,1,
1047,Have I ever mentioned how much I hate shopping? It's just make-up people!! All for my…,2,
1048,"She wanted a nice natural arch, thick brow lightly filled in! I love a thick brow …",1,
1049,I have the best gingerbread sous chef @ The Gingerbread Factory,17,
1050,So excited for our Christmas Service tomorrow We will have beautiful music and some words of…,7,
1051,"Home is where the heart is @ Federal Way, Washington",13,
1052,"World said ""Give up"" I said ""Sike"" @ Highland Park, Los Angeles",9,
1053,Good times!!! With the parents and @user @ Getty Museum,6,
1054,Love this girl @ Emerald Bay Lake,0,
1055,"I'm not like most girls, I'm a gamer @ Soledad State Prison",14,
1056,"Nutcracker @ San Francisco, California",17,
1057,I love this wittle human so much thank you to my sister and…,8,
1058,One more with mega-producer Andrew Hugger @ Rock & Reilly's Irish Pub,0,
1059,Purple haze in my lungs,13,
1060,Holiday appetizer: oysters! Your family will thank you. taylorshellfish @ Melrose Market,18,
1061,"Got that chrimuh cut!! (@ Luxury Cuts in San Bernardino, CA)",14,
1062,"Christmas dinner with friends (@ The Emerald in Sequim, WA)",5,
1063,PinkMoon Shea Butter whip is a tubeful of sunsets! Scented like a dreamy Texas night sky with…,3,
1064,Christmas Bulb Tree Materials needed: I got all materials at the 99cent store 20-25 small…,17,
1065,@ Reverend Nat's Hard Cider,6,
1066,The view from my bedroom window! …,1,
1067,@user @user @ The Abbey Food & Bar - West Hollywood,0,
1068,I love seeing the kids spending time with their cousins and visiting our favorite uncle! …,1,
1069,"Love Pullman, Love you @ Washington State University",0,
1070,@user needs to start taking naps,2,
1071,This little goofball @ Disneyland,1,
1072,Another beautiful photo from the Trends Holiday Party earlier this month @user will be…,7,
1073,Tonight. @user @user supremehollywoodgroup @ Ohm Nightclub,6,
1074,"Why I'm single @ Los Angeles, California",2,
1075,@user would you like one ?,5,
1076,@user maybe the other Underdogs would want one too,5,
1077,"Field trip with some of the seniors. Merry merry! (@ Fantasy Lights at Spanaway Park in Tacoma, WA)",17,
1078,Getting ready for the Bodyrocc Christmas potluck! @ Bodyrocc CrossFit,17,
1079,"Shopping (at @user in San Jose, CA)",19,
1080,give the gift of good taste available in store @user and @user an online…,16,
1081,"Enjoying Christmas time with my princess @ Top of Mammoth Mnt. Mammoth Lakes, CA",17,
1082,"Glitter For NYE Gold Sequin Deep V Dress-All Sizes Take 20% Off Now Code:""Chic"" fashion…",0,
1083,Sweathaus has everything you need....sauna time!!!! @ Sweathaus Health &…,14,
1084,Hendricks and tonic. ️ @ The Federal Bar - Long Beach,0,
1085,"RepostBy jfitnesswear: ""||Full outfit details ||Ambassador @user Feature in our best…",1,
1086,yesitsgabriel delts are not natty seriously the best delts I've seen in person. Killed upper…,2,
1087,"""And I only run wit niggas that'll kill & die for ya"" - the Mac // @user @ Oracle Arena,…",18,
1088,Feeling a tad horny @ Costco,17,
1089,"keviorr_the_return & I light lab in the kitchen still @ Las Vegas, Nevada",4,
1090,"Got you .. Well, as you know, you tell Terrence something ONCE, consider it DONE .. RT: @user @user Yeah haha. Thanks Terrence!",5,
1091,Now THIS is my kind of castle . Congratulations to @user,1,
1092,"Me and my seafood (at @user in Torrance, CA)",19,
1093,One year down many more to go @ Bellagio Las Vegas,0,
1094,@user Love You Buddy hahaha,9,
1095,"Baked Brie ft. Honey, strawberries, & toasted almonds + crostini topped with apple slices @user",1,
1096,Strolling around LA with my bruhh @ Los Angeles California Garden Grove,2,
1097,"Dead cow @ Lake Stevens, Washington",1,
1098,500 rack pull from vleung519. Change Your Life.Private Training/Online Coaching:…,4,
1099,2016. : @user @ Trona Pinnacles,10,
1100,"Finally my New Alexia's Nails Sign Thank you Babe for all your Support, I love you so much…",1,
1101,Find the animals.. Ninaad has them in the tree as well @ Lake Elizabeth / Central Park,16,
1102,T-minus 3 days till @ The Grove,17,
1103,Feels good to be home even if it's just for a little while @user,17,
1104,Dinner date with sis @ Din Tai Fung Bellevue 鼎泰豐,0,
1105,"House full of family @ Portland, Oregon",13,
1106,Well we did it lol took a picture with this jolly bastard lol …,2,
1107,"Always positive! @ Venis Beach, Los Angeles",5,
1108,"I'm iron addict. (@ Metroflex in Long Beach, CA)",6,
1109,These guys took me to see Rogue One. I managed to capture one of the more relaxed moments @user,6,
1110,Throwing it back to Disneyland with my man in Memory of my mom on Dec 4th. The lights you…,7,
1111,A better view of all the animals in and below the tree @ Lake Elizabeth / Central Park,16,
1112,"Early Christmas @ Orange, California",1,
1113,making the SWEETest memories during the holidays first with a quick drive to Candy Cane Lane ️,0,
1114,My fav Made my bday so great. @ Harvard & Stone,1,
1115,Because I have THE BEST friends ever. PERIOD! Thank you @user love you to the moon and…,0,
1116,Cenita de navidad con mis beffos!!! (@ Sirloin Stockade Buffet),3,
1117,"Had fun celebrating Alex's 24th Birthday and having our Christmas Dinner Celebration - nope,…",17,
1118,"Oaklands 1st Friday's Contax t2 || Kodak Portra 400 @ Oakland, California",10,
1119,"SING 3D (at @user At The Pike in Long Beach, CA)",6,
1120,"The best times are with Darian ️ @ Galt, California",0,
1121,When I Finally Got To Watch The Whole Turkey Day Game @user @user @user,2,
1122,Not surprised. @ San Francisco International Airport (SFO),2,
1123,@user haha I do miss that truck though! We had fun with it,2,
1124,I have a lap full of kitten. ️ @ Lakeside Area,0,
1125,"HAPPY BIRTHDAY to our babygirl theerealkarlaj ! Love u ️ ️ ️ @ Encino, California",0,
1126,A shot from an awesome shoot with my beautiful friend Lindsey Lamson (@11lamson) Give her a…,4,
1127,"When ""they"" talkin shit ... @ Los Angeles, California",19,
1128,Nothing lie smoking what you grow Straight @ Southern…,4,
1129,Nothing is more fun than taking a hat off on stage. That reveal feels wild ! Thanks @user,14,
1130,Loved this sign I saw on the subway @ New York City Subway,2,
1131,"Message to mamma @ Los Angeles, California",9,
1132,All the time!.See you tomorrow!!!.. HELLA GAY DANCE PARTY This Saturday!!!2.20.16The…,7,
1133,I swear I love All Saints right now. @ Las Vegas Premium Outlets - North,0,
1134,The most expensive city hall in USA. @ San Francisco City Hall,11,
1135,"Mis chicas @ California City, California",3,
1136,@user That looks like a dream I just awoke from. Must be my destiny.,1,
1137,"LA Sunrise @ Long Beach, California",7,
1138,Exploring the beautiful things that California offers to you right in your back yard ️ - Happy…,12,
1139,Not this again.... Cupid the last time you tried this you got it wrong. Totally wrong.…,1,
1140,Sunset before last night's Soirée by the beautiful pool at the Thomboy Properties' Sierra Way…,7,
1141,"Belly On Full Boyz present LIT Rap shit, Rap Hits....No Filler. Rap shit provided by DJs…",4,
1142,Throwback Thursday @ My House,2,
1143,"So happy I packed my Nutrimeal, perfect way to balance the extra vacation treats …",14,
1144,Who wants to go for a drive? I need a co-pilot who likes fruit stands and constant car karaoke…,5,
1145,Cleared by the docs // Hoping to be ready for Fontana City Nationals in a couple months! :…,18,
1146,"This light in L.A. ️, last project in progress with @user and justindkim @user",0,
1147,SALUTE! RT:@Ideliver_Ent: @user I found you man..Now we are linked thanx for tuning in! peep my dude from the 808 bumpin in NYC @user,15,
1148,Awesome training sesh and exchange of ideas last night with my people. by budomatt…,10,
1149,"TGIF! Yupi!!! 02-19-16 @ Torrance, California",5,
1150,"When you put your costume on for the show, but you look like a regular college student …",6,
1151,@user that blows. I would have bought just to resell to an idiot who would buy them,2,
1152,"throwback to literally this time last year @ Cliffs of Moher, Ireland",1,
1153,"""Put a blind fold on me and I bet a mill I can still see where I'm going.."" : tommypcco…",10,
1154,Hang tight!! My eye Dr was able to fit me in and I'm picking out new frames . Winner for…,6,
1155,"2nd day back in LA, and I get to jump right back into doing what I love. Shot @user",18,
1156,"I should warn you boy, this gas I got come straight from California boy",4,
1157,"If you're in Vegas, tonight's gonna be good! Come out & hear THE voice! @user @ Las…",13,
1158,@user -awwwwwwwwwww- thank U! That was the sweetest thing!!! U made my day!,16,
1159,Wishing you an amazing - kick ass day!! Have a blast in whatever you get to do today .…,14,
1160,"Ready for the weekend! @ Los Angeles, California",7,
1161,"""Want beautiful full brows? Been doing her eyebrows for over 10 years and always maintained…",5,
1162,Oh hey Friday morning. It looks like I've found a new little routine while my girl is at…,6,
1163,"Vibes!!! @ Los Angeles, California",4,
1164,"@ Lake Elsinore, California",6,
1165,"Session 3 of 5 of WVHS Dive Team tryouts. Really enjoying it, hopefully I make the team …",16,
1166,"Okay, yeah. We're freaking adorable, I KNOW. @ Thunder Valley Casino Resort",3,
1167,"Good Morning Disneyland. ️ @ Main Street, U.S.A.",12,
1168,My amiga is back at it again. : @user @ Planet Hollywood Resort & Casino,18,
1169,"Now, that's what I call an ultimate breakfast sandwich! @user",14,
1170,Say hello to my little friend! Earlier this morning as I was letting my crystals soak up some…,1,
1171,"It's one of our favorite sales of the year, our Wedding Cake Decor sale. Find popular…",3,
1172,"Happy birthday kurt @ Aberdeen, Washington",0,
1173,"Every day should be Onesie Day. Fridays at @user ( : @user @ Marina del Rey,…",10,
1174,@user I'll be in Hollywood!,1,
1175,"Evrerytime I Have Choice: Elevator, Escalator, Stairs....... I TAKE THE STAIRS EVERYTIME!…",2,
1176,Yup this I'm Son Charlie ...lol @ Casita Portilla,2,
1177,"@ Rodeo dr, Beverely Hills",11,
1178,"PreCalc test (@ California State University Fullerton - @user in Fullerton, CA w/ @user",4,
1179,Just chillin in the sun ️ @ Hollywood California,12,
1180,Deck of cards WOD had me like . Complete the deck:Spades = Air Squats– Diamonds = Push-ups–…,16,
1181,"A little taste of our new Moroccan Geode head pieces, part of the ""not released"" GypSeaLemonade…",7,
1182,I'm never in FT anymore,2,
1183,"Dropping in @user @user @user gtfactoryracing @ Laguna Beach, California",10,
1184,"Bring on HookIt looking forward to seeing Steve Marucci (@ Rock Bottom Restaurant & Brewery in La Jolla, CA)",1,
1185,nadnad23 I had such an amazing and memorable time with you...I hope LA didn't scare you! Lol ️…,0,
1186,"Another Friday. (@ San Jose State University - @user in San Jose, CA)",5,
1187,Yes it is ️ @ Salon Ink,0,
1188,"Missing sunny beach days in California ️...Pc: tabithajacksonphotography @ Oceanside,…",12,
1189,Birthday dinner with my girls ️ @ Firefly Studio City,0,
1190,San Diego nights @ Hotel Solamar,7,
1191,Hiked with the coolest people today! @ Etiwanda Preserve Waterfall,1,
1192,The best Zodiac sign of them all starts today haha. I am a Male March 15th PiscesLet me say…,1,
1193,link in bio @user @ Vinoteque on Melrose,7,
1194,"One of my all time fave eyeshadow bases, gives a nice tone to olive undertone skin! …",7,
1195,Tag 2 friends who you would gift our desk plaque to One person will be chosen at random to…,14,
1196,Alright LADIES!! Getting down to the wire now!! Sign up T O N I G H T : Any service-Either…,7,
1197,All the other kids with their pumped up kicks better sit on their ass and drink a beer ... :…,18,
1198,️ @ Clancy's in Seal Beach,0,
1199,"Finally.. Finding Dory (@ TCL @user in Los Angeles, CA)",8,
1200,cali w my day 1 (literally she gave birth to me) pc:…,19,
1201,Feelings today for another perfect cushion cut with diamond halo ring from parrisjewels @ San…,9,
1202,"What makes the desert beautiful is that somewhere it hides a well. ️ @ Mojave, California",0,
1203,"Pleasant view. @ San Diego, California",6,
1204,How can you not find this face so freaking adorable he's so cute and such a sweet heart …,0,
1205,"Meatball sub (at @user in Duarte, CA)",16,
1206,Ladies....weigh in.... @ Fault Line Park,2,
1207,Behind the scenes with these gorgeous girls . Thank You makeupbyval_1 for the pic.…,1,
1208,I love you ️ ️ ️ ️ ️ ️ @ Dave & Buster's,0,
1209,Ok - here's a peek inside my box @ Alexander's Patisserie,19,
1210,"i'm so lost. : @user @ Union Square, San Francisco",18,
1211,Spent the day beach bummin' it. Best decision I've made all month! …,6,
1212,What's life without live music?! @ Dana Point Concert In The Park,1,
1213,"Last load in. (@ Qualcomm Stadium in San Diego, CA)",5,
1214,"8.21.16 first time paddle boarding ever! Almost fell a couple times, but that's okay. @ Shaver…",5,
1215,"Had such a wonderful time with my grandbaby, she loves when we focus just on her @ Wildomar,…",0,
1216,@ Hollywood Walk of Fame,6,
1217,"@ Lake Stevens, Washington",19,
1218,"Night2!!!! (@ Rose Bowl Stadium for Coldplay- A Head Full of Dreams Tour in Pasadena, CA)",13,
1219,high tides & good vibes ️ @ Pismo Beach/Oceano Dunes,0,
1220,"Fucking hot (@ Salvation Mountain in Niland, CA)",6,
1221,Lion kinging Rudy at Mirror Lake ️ Even though there was barely any water Yosemite still looked…,0,
1222,"My Precious Lil Chacha would do anything for this lil girl, she loves when we hangout with her…",0,
1223,Love this pic ️ ️ @user @ ARIA Resort & Casino,0,
1224,@ Los Angeles - Hollywood Blvd,1,
1225,Vocal recital mode It's such a joy seeing my students work hard on their craft. Hi-five to my…,5,
1226,Fun walk in today added to a tattoo previously done by a different artist. Now taking…,5,
1227,@ Hollywood Walk of Fame,6,
1228,"The embarrassing ""washroom bump"", but still, can we have a photo pls? Such a good sport and so…",19,
1229,This one's my nap ride @ Disneyland,16,
1230,This is me @user with a very special lady whom I'm proud to call my friend I love…,5,
1231,Look what I picked up I love ️ it it makes me so happy new blog post coming soon tonight @ Las…,0,
1232,Probably my most favorite shot from Friday! Such a cool and unique shot for senior pics @user,7,
1233,Top/Down in foulxplay | Sunday Shoot | LA Connections Brand: foulxplayPhotographer:…,10,
1234,️ ️ ️ ️ @ Luxor Temptations Pool,0,
1235,This girl gets a CHEAT MEAL on Friday I feel on top of the world. Starting some new sets/reps…,1,
1236,"Great dane love. Listening to 2001 A Space Odyssey soundtrack on vinyl at Rocky's. ️ @ Chino,…",0,
1237,"California ️ @ Downtown of Santa Barbara, CA",12,
1238,Safari with great friends and Mikes for Nicole's bday @ Saddlerock…,3,
1239,Breaking in another pair of my @user sunnies ️ I think it's time I order a few more!…,12,
1240,@ New York New York Rollercoaster,1,
1241,"What a location (@ Middle of I-5 S and NO DAMN STARBUCKS! Yikes. in Kettleman City, CA)",2,
1242,These gurls ️ HAPPY BIRTHDAY HEIDI!!! yadiiiiimean @user @user @user,0,
1243,Hair so big cuz it's full of secrets @ Laguna Beach Thousand Steps Stairs/Beach,7,
1244,We all love @user Yes to the Sauvignon Blanc! @ Peju Province Winery,7,
1245,"ASK BELIEVE RECEIVEEverything you want is a dream away...Thank you Universe, @user we are…",7,
1246,Today has been great Started out with a great 5k because I was very colorful by the end of it!…,6,
1247,do you have life alert? because i've fallen for you and i can't get up! @ Marquee Dayclub &…,2,
1248,Keep it @ Mohawk Bend,15,
1249,"Soakin up that California sun before school starts in a week ️ @ Santa Monica, California",12,
1250,Arriving to @user on the pier with the crew yulia_puzanova and edgoldeveryday …,4,
1251,Chow before the concert starts!!! @ Rose Bowl Stadium,1,
1252,"shanny2dope @ Echo Park, Los Angeles",1,
1253,"New whip @ California State University, Long Beach",6,
1254,"HBD to my favorite, I love you. ️ @ Disneyland",0,
1255,Spent this whole weekend wondering how we survived two years without seeing each other @user,13,
1256,Such a wonderful place to be @ San Francisco Golden Gate Bridge,1,
1257,Shout out to Codi for coming to watch me play in the freezing cold ️ @ North Bend High School,0,
1258,️ @ Steamboat Landing Neighborhood,12,
1259,Thanks to this one showing me his hometown Also special thanks to…,3,
1260,"America, I love you. @ Disneyland",11,
1261,"️ @ San Diego, California",0,
1262,san fran with my best fran ️ @ Painted ladies,12,
1263,"Boating for 2 ️ kristenmstuart @ Doran Beach At Bodega Bay, Ca",0,
1264,Now that's how you build your own sundae! : Carlos C. @ Sweet Rose Creamery Beverly,18,
1265,"Last customer of the day, Jessica, looking amazing in this 1940s silk dress @ Smorgasburg Los…",1,
1266,At the little water zone today with my little man He loved the…,8,
1267,Besties @ Old Town Saloon,9,
1268,At movies with my baby's ️ ️ @ L.A. LIVE,0,
1269,17th birthday was one for the books @ Benihana,8,
1270,"Downwinder with betsyrisner today, released some of robertjrisner ashes into the river. ️ ️…",0,
1271,"NEW mixed metals necklace! Gunmetal triangle charm on a 16"" bronze chain. Love it to stand…",0,
1272,Congratulations to the best parents in the world ️ 34 years of…,0,
1273,Dinner tonight @ Sushi 21,16,
1274,Like diamonds above us. ️ @ Lake Tahoe,0,
1275,Woes (noun): \ˈwōz\ 'working on excellence'; ride or die team; 6am everyday + weekends crew @user,6,
1276,Coldplay ️ @ Rose Bowl Stadium,0,
1277,"freaky freya and dirty d doin it big @ Chico, California",4,
1278,Can't believe I got home at 6 in the morning,2,
1279,It's not brave if you're not scared ️ @ Hollywood Museum,0,
1280,"& here we GO again (@ Gooding & Company Auction in Pebble Beach, CA)",7,
1281,"New apt (@ University House Fullerton in Fullerton, CA)",1,
1282,My best afternoons are those spent at Disney ️ & I love these buttons from caseyandthebear 's…,0,
1283,Windmill Plyo workout to get your heart pumping and those legs burning!! Try it and let me…,4,
1284,"What a lovely city (@ Downtown Palo Alto in Palo Alto, CA)",1,
1285,"w a5ern LA ️ (@ City of Los Angeles in Los Angeles, CA)",0,
1286,Coldplay! Thank you @user ️ @ Rosebowl Vip Suites,0,
1287,Kids ️ Pizookie @ BJ's Restaurant and Brewhouse,0,
1288,Guilty pleasure - wet fries from The Hat!!! @ The Hat,16,
1289,enjoying every last second of summer time sunday night family dinners by the pool @ Beautiful…,3,
1290,Had an amazing day celebrating my babe @user birthday today!!!!! happy birthday…,13,
1291,"didn't get the best pic yesterday, but look at this little cutie, he was a little sweetheart ️…",0,
1292,San Clemente view from the beach house ️ @ San Clemente City Beach,0,
1293,Beautiful views but still lookin at you!!!!! @ Greenlake,1,
1294,Find me where the wild things are @ Irvine Spectrum Giant Ferris…,7,
1295,Love this lady! Hustla ️ natallia25 @ Pala Casino Spa and Resort,0,
1296,Came here bc trishapaytas lol @ Cruzer Pizza 100% Vegan,3,
1297,A lil magic on the way home today @ Richmond–San Rafael Bridge,7,
1298,A-ma-zing pan seared opah for dinner at Laguna beach. What an amazing day! @ Salt Creek Grille…,6,
1299,"Oregon is ️ ️ ️ @ Multnomah Falls, Columbia River Gorge National Scenic Area",0,
1300,My grandparents are adorable. Holding hands and watching the Olympics @ Good Samaritan…,3,
1301,Anyone wanna wake up at 5am and run with me?,19,
1302,"He makes it all worth it! @ North Hollywood, California",15,
1303,Beautiful sunset @ Long Beach Bike Path/Board Walk,3,
1304,Noodlin' at the river by @user @ Monte Rio Beach At The River,18,
1305,I had a blast today with hungwildandfree even though it was over a 6 hour hike! Thanks for…,5,
1306,yo register for recruitment tonight before the price goes up mañana ps so happy to be back at…,7,
1307,"Me and my baby girl just taking selfies! ️ ️ @ Bellagio Hotel, Las…",0,
1308,Been a good way to end my summer here in IB with my family ️ ️ ️ @user,0,
1309,"Thank you rock cards for keepin it up in this peice exposing the true Pantera. What's up Phil,…",15,
1310,"Thank you for always being here for me! Even on my bad days! I love you so much! ️ @ Seattle,…",0,
1311,Feria Chapina @ StubHub Center,5,
1312,Attempting to learn an Ariana Grande song while drummermikeland is being domestic. tomarapetty…,5,
1313,Going into the park just to get Starbucks before heading home as per usual. …,14,
1314,"Typical. After 40 tries, this was the best. ️ @ MGM Grand Las Vegas",0,
1315,Ring lights can be fun. @ Las Vegas Convention Center,5,
1316,"My bed is too cute. Can't wait for my new comforter from @user and john. @ Bakersfield,…",16,
1317,@user I know it's early but I must insist on hosting your awards show next year...,14,
1318,11th Grade with 22 Credits,2,
1319,gird ur loins @user are @ Rickshaw Stop,4,
1320,@user @user Pops I Need Lunch Money,2,
1321,Earth's Color - 13 (W American Tectonic Plate Scar) …,10,
1322,"Finally (@ Boise Airport - @user in Boise, ID)",8,
1323,GAAAHHH I WAS WAITING FOR THIS TO HAPPEN AGAINNN @ Earl of Sandwich,1,
1324,All of the lights @ Pace Art + Technology: Teamlab Living Digital Space and Future Parks,7,
1325,*THOSE* Ike's Vietnamese Spicy Fish Sauce Wings from the EPIC @user lunch this afternoon! …,1,
1326,Cheers to a great weekend with even greater cousins to celebrate Seani getting married …,3,
1327,"Sundays Last chance for the 80s playlist is at 5:15 with nyenein! Join the party! Also, don't…",6,
1328,"Thank you for the past 8 years, already missing you @ Hollywood",0,
1329,Even the kook supports strong women! @ Cardiff Kook,0,
