,text,label,hashtags
417,I LOVE not sleeping. It's the best.,1,
418,"Country music & photo editing, my type of morning ☀️🎶",0,
419,Cocktails tonight yep why not!   had one in over a year! !,0,
420,"@user if you don't want to upgrade your iOS or keep many pictures, yeah it's great",1,
421,Coffee and Fiber One. It's worth getting up for.,1,
422,She can get it raw !!!,0,
423,that is the face of a tired man hahahahah,0,
424,@user I thought it funny ;p,0,
425,there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker,0,
426,In other news i havent had a good nights sleep in a week. I feel great.,1,
427,"Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast!",1,
428,Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe.,1,
429,"Final at 7am, I'm ready",1,
430,"Wearing my @user rangers shirt, flipping off a crowd in his hometown of boston. So much",1,
431,Ed Sheeran smashing out his tunes on the Victoria's Secret catwalk. Ginger legend!,0,
432,"You're any moment, every second,|Every scent and every flower|As a girl.",0,
433,"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!""",0,
434,Watch amazing race contestant talk juicy!,0,
435,love being able to be comfortable in my own room😃👍,1,
436,"Sometimes I wonder, am I the mouse, or am I the experimenter?",0,
437,A day where  ruled @user I got followed by @user Wht a  day!! Lollllll.,1,
438,Oh how I love fainting randomly,1,
439,So glad they've found a way to make the gospel socially relevant to klingons!,1,
440,"@user yeah I did, because it didn't show the convo and stuff, was gonna text it you but NO :)",0,
441,"Azealia Banks call Iggy ""Igloo Australian""...WOOOW an incredible rapper diss another one",1,
442,@user what for ? waste of time...:),0,
443,@user anytime! Cash is acceptable every where. And can be used toward whatever they want/need.,0,
444,@user He's just trying to drive Suh's price up.,1,
445,"@user @user it's ok Kev, Gurney's bowling the next over",1,
446,@user @user do you wanna cry? That's how you cry. Omg,0,
447,I picked a great night to not want to sleep.,1,
448,"But hey, 1 study guide for chemistry down 5 to go",0,
449,@user nah dude my buddy puked all over steak and shake,0,
450,@user ooooo touching myself to ODB he is the greatest Giants player to ever play the game... Screw that the best player ever!!,1,
451,Babysitting night! Hoping my car doesn't get towed bc idk where to park 😰,0,
452,So this week is just getting better and better  😭,1,
453,S/O to the Bengals for sucking it up yesterday. Totally made it worth me staying up 24 hours yesterday and coming to work this am.,1,
454,Gripping new ebook not for the fainthearted or politically correct. Please visit site,0,
455,"soon, stop, wtf, and omg are deff my fav things to hear 😂",1,
456,crushes are great until you realize they'll never be interested in you.| :p,1,
457,"@user Because your ""sarcastic""?",1,
458,@user I'm not a Lohan anymore 😁 detox now for 4 weeks new me! 1 week tomorrow 😘,0,
459,Chasing my dog though the house  fun,0,
460,They don't even listen to ur order talk about great customer service 👎,1,
461,"There's no such thing as ""too much ammo""",0,
462,It's the most wonderful time of the fiscal year :(|,1,
463,@user Is it snowing in Canada? Just on the hills here at the minute but hoping for a white Christmas,0,
464,Well today has just started off great.,1,
465,I love being on hold. Especially when the music is so great.,1,
466,At least my tan looks good 😳😂  need to learn to appreciate my pale skin 🙈,1,
467,@user @user I won't be pledging anytime soon...why are these GROWN women competing..AKA vs DELTA...crabs in a barrel..SAD,0,
468,Getting sick just in time for finals is so great,1,
469,Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info.,1,
470,What am i doing with my life,0,
471,"Same as what Whoopi said about rape of 13 yo by Roman Polanski. Not ""rape rape"" b/c she was drugged. via @user",0,
472,@user have you heard back yet?!,0,
473,"oh lord!  RT @user RT @user Before becoming an actor, Tom Cruise wanted to be a Catholic priest.",1,
474,Cc: @user My last tweet. Wayne's World is a great movie.,1,
475,to have a highway clean up section of highway. people expressed their freedom of speech @user @user @user,0,
476,"@user its my workhorse, practically glued to my hand",0,
477,@user @user I bet those fairways and greens rival the work of @user,1,
478,is when someone has been quite vocal against liberals but at the same time supports @user :),1,
479,and he takes calls when his phone thing works @user @user @user @user @user @user,0,
480,It's so much fun to drive a front wheel drive car in the snow,1,
481,Looking forward to mine and the boyfriends 2nd Christmas together!!😘🙌💕,0,
482,@user no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-P,0,
483,@user @user @user first line is correct!! Can't say about the latter one!! 😁,0,
484,buzzing for school on monday..,1,
485,Fleury with 5 shut outs so far on the season. He's still not good though,1,
486,"Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort...",0,
487,michael have a sexy face when he cough,1,
488,@user @user Well it's not any worse or better than 'Stark Raving',0,
489,@user Home page at 8:30am shows Dow -51.44 but it's +102.75. Can you make your home page stats more real-time pls?,0,
490,Photo: Abstract Tribal Bubble Jumpsuit Size: s-xl Cost:$39.99,0,
491,"My professors moustache is so uneven, Mohstash would be ashamed right now",0,
492,Best Christmas gift @user new album.,0,
493,my life won't be complete until I meet @user 💕,0,
494,If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,0,
495,@user well what can I say 👤,0,
496,Nosebleeds in the morning are my favorite,1,
497,THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now!,0,
498,@user Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time.,1,
499,Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome.,1,
500,"Got up early to get the earlier bus , & I miss it!! Now I have to wait...Well this day is starting off wonderful..",1,
501,The downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job,1,
502,Love people that don't act like adults.,1,
503,I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares!,0,
504,"Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -Sarcastic",0,
505,"And with this revelation, the African-American community's faith in law enforcement skyrockets!",1,
506,@user At 2:30am? Who's gonna favourite it? An owl?,0,
507,@user I have a boyfriend! () *hair flip and walks away*,1,
508,Throwing up on Christmas morning is my ideal way of spending it.,1,
509,Who's eating everything on the table for Noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,0,
510,@user @user Shit! I better shut my stupid girly mouth because im so concerned about what men might think of me.,1,
511,unless he's changed @user @user @user @user @user @user @user @user,0,
512,"Velvet And Rhinestones Babydoll|Size:Medium and Large|Comes with softly padded under wired shelf cups,...",0,
513,@user I don't believe you!!!!,1,
514,"@user (281): If I had feelings, you would have hurt them.",1,
515,"@user well, people did ask where would have been without McCormack, and here we are",0,
516,@user annnnddddddd your opinion is irrelevant,0,
517,@user @user trading a SP for a defense-only SS? Brilliant trade.,1,
518,Saturday selfies miss you guys @user @user jessica101xxx mark8 😘😘😘😘kiss each and one...,0,
519,Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more |,0,
520,@user nice. We make it in a pot with butter & Himalayan salt. Sometimes with infused salts for a change.,0,
521,Looking forward to new year :D,0,
522,I just found out I have a 13th grade education: must have slept through that entire year,1,
523,@user GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive😊,0,
524,"@user What's the opposite of a cheat day"" called? Because THAT'S what I only have one of per week"" |What he said.",0,
525,@user thats not weird at all,1,
526,"@user Aww, you poor thing, I feel so bad for you being in sunny Florida. I don't know how you can handle it!  ;)",1,
527,"Just realized I haven't watched this weeks episode of Degrassi.  I ""eventually"" get around to it.",1,
528,"when singing along to songs in Korean and there is a part in English, I sing it with a Korean accent. WHY.",0,
529,@user continuing with that wonderful customer service ?,1,
530,@user |Part 2~ ARTICLE|👏💜👉❌⭕👈🙏🙌  ~UEXPECTED,0,
531,@user great Christmas.,1,
532,walking in this was fun,1,
533,@user @user For the masses. I love it.,0,
534,"Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it",1,
535,"Sooo mad right now, great way to start my day",1,
536,@user @user You do look a die hard fan of his,1,
537,"wait for it ""city-data"" will become a Fox News site soon @user @user @user @user",0,
538,Really looked forward to waking up this early for finals......,1,
539,@user y'all are doing a great job at keeping people safe,1,
540,Thank God that the wait for an appointment is only until February.,1,
541,Sorry this doesn't make any sense why make it even more tough? That's going to produce more players..,1,
542,Why is ISIS an acronym for words in English?,1,
543,@user shows you that APC is a free and fair party#run by intellectuals#and this is what we call democracy dictatorship#,0,
544,Take my time because I want it all right?,1,
545,Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food,1,
546,when you get friendzoned by someone you trying to friendzone...sigh,1,
547,... @user slaying in Igloo Australia's home country lol  RT > @user Nicki is SLAYING New Zealand!,1,
548,I love waking up five minutes before I have to be at school...,1,
549,Falling asleep to the sound of rain is so relaxing ☔️,0,
550,@user everyone just wants to be you your just sooooo cool,1,
551,@user the good old days!,1,
552,@user Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline.,1,
553,is not lost. @user @user  @user,0,
554,Shawn still hasn't follow me....and I'm okay with it,1,
555,Gotta go home and cook a big breakfast 🍴,0,
556,@user |Horrible day in Cambuslang!  very Christmasy,0,
557,Off to search for a Christmas gift for my dad bc procrastination 🎁,0,
558,"@user I infer that you are besmirching coffee, but that can't be right",0,
559,@user @user To be fair he looks like he's lost a lot of weight since his amazingly successful halcyon Leeds' days!,1,
560,"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @user @user",0,
561,I now have ZERO resect for DeMarcus Cousins.,0,
562,@user It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.,0,
563,They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I...,0,
564,"@user this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now""",0,
565,When someone who is extremely selfish dramatically wonders why people are so selfish !,1,
566,@user gun laws will fix everything,1,
567,Sexist article in the Daily Fail about men wasting money on cycling - accompanied by recommendation for a handbag costing £999.,1,
568,"@user looking great today Diane, it's not fair you're not on more.  enough Diane",1,
569,@user @user @user @user tweeted this at me yesterday,0,
570,People in this school seem to amaze me..,1,
571,@user that's 4 steps. But I can dig it.,0,
572,@user There's no personal responsibility anymore. You can't expect anyone to think.,1,
573,.@nypost .@Cameron_Gray Oh that makes it all better!!!,1,
574,San Diego is amazing and I'm never coming home,1,
575,@user @user How can you even keep up with all this great music?!,0,
576,@user definitely consult a tax professional on that one.,0,
577,What a joke. Thanks for the detailed response and communication with your customers.  @user @user,1,
578,Oh noes! The night train Berlin-Malmö runs only during summer! & me who was planning a long comfortable train trip :(,0,
579,"When j need the mailman to come late, he's here at 8a. When I can't wait for the mail to come? 7p.",1,
580,Don't forget the true meaning of Christmas🙏,0,
581,@user not always. They've found them in $500k homes,0,
582,Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs,0,
583,I miss the days when all my close friends lived in the same city.,0,
584,What do you call a Chinese millionaire?,0,
585,Because standing by a board about dental hygiene for two hours is how I wanted to spend my birthday..,1,
586,@user right! Clearly the po-po has been playing too much Call of Duty,0,
587,"Migrains,, throwing up are always fun",1,
588,I love 14 hour shifts  😩😩😩,1,
589,That's always a great way to boost self-esteem,1,
590,@user so pissed at 2K rn..,0,
591,Gotta baps that hoe thou,0,
592,When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth  @user,1,
593,Tribute to a brave elephant simply defending his family.,0,
594,@user @user there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of,1,
595,@user i don't like yellow but most of my things are yellow.  hi kapitana!!! Nagaaral kmi ni @user ASDFGHJKL HUHUHU,1,
596,It's nice to see continuity in our gender struggles.,1,
597,I just love when you test my patience! ☺️,1,
598,"@user My ex husband's autopsy report from the coroner took ages too, it just seems to be the slow machinations of the process.",0,
599,Taking Over the mansion with the Mexicans @user,1,
600,just dropped my new single||it's me||i'm single,1,
601,Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news..,1,
602,Just got the message I need to start working at another location. Brilliant!  now rushing towards second location. Oh god I hate Mondays,1,
603,He has all the virtues I dislike and none of the vices I admire.|Winston Churchill,0,
604,@user @user Nice smile,1,
605,@user @user Chortle. Would he have liked Palmer?,0,
606,"@user @user zero place for that. when the karma train finds Raiola, I hope it has a full head of steam",0,
607,"Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.",0,
608,What a good way to start the New Year..|,1,
609,Oh sprints I love you,1,
610,idk what I love more how cold my western civ class is or western civ.,1,
611,".@toppscards I couldn't find the letter in my binder, but I did find these!",0,
612,yeah English stop saying Jane's word,0,
613,My favorite color is every color.,0,
614,@user @user true n that's y we r jaded EVERY YEAR,0,
615,@user n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.,1,
616,"@user @user when did you get so cynical, Karna!?!?",0,
617,"dude said I better think hard , so he can take me to cheddars lmao !",1,
618,@user Pierce had 34. What's wrong with 36?,0,
619,"@user @user @user I'm trying to decide if that cover says ""lonely widower' or not.",1,
620,@user wtf thanks for saying bye,1,
621,"Yoga pants, a sweatshirt, and nikes, am I @user yet? 😂",0,
622,@user Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!,0,
623,Such a great damn day.,1,
624,"juugin everything, niggas got warrants to pay",1,
625,Me when I think I can do a cartwheel!,1,
626,Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots,1,
627,@user did you think that only making 100 was going to be enough?,1,
628,Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know.,0,
629,@user  ___ I love that Song <3,0,
630,@user Oh that sounds like a great plan.  @user @user,1,
631,This is a song??? Awful!!,0,
632,Get Updated with Basant Rai is out! Stories via @user @user @user,0,
633,@user Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,0,
634,is the name of the game.,0,
635,Can't believe @user is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ?,1,
636,@user You are no fun at all!,0,
637,I still love the newsroom regardless of what everyone else thinks,0,
638,I don't even have progress on my thesis tas preparations for our event this thursday 😩,0,
639,First photos of the Infiniti Vision GT concept emerge,0,
640,Follow friday is everyday. Help new ones so they feel good being on twitter.,0,
641,Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!,0,
642,Photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints:  getting paid enough to put up...,0,
643,@user becauseeee I miss youu  coffee later?,1,
644,"really, what else can a fish be besides a fish? @user @user @user @user",0,
645,Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  😒,1,
646,@user nice to know that you give me so much importance. :)  :] @user n,1,
647,Can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,0,
648,@user Lol I reckon. Was all in jest. I hope.,0,
649,@user My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!!,1,
650,"A decent Christmas party for a change, and an added bonus of not missing the last train for a change!",0,
651,"My family might find a giant lump of Ice sitting where I'm sitting right now. Transformation is nigher, my fellows.",0,
652,"Good job @user Same-sex marriage harms free speech, new Ontario judge wrote in 2012",1,
653,"@user that's where you are wrong, I can just watch his films and not follow him on Twitter.",0,
654,Choose your words carefully hurting someone feelings is not the right way to go.,0,
655,"Looking for @user practitioners... Anyone out there, or recommendations?",0,
656,@user I'm getting to notifications though. I know we up but only by 10. We playing bad?,0,
657,"@user Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.",0,
658,@user @user @user @user @user  nice to see the ambulance service is so important to OUR mps,1,
659,@user illridewithyou,1,
660,@user Thanks. I'll have to check out another store in Calgary.,0,
661,Next day makeup just looks so hawt 💋,1,
662,"@user Email me when you need a friend...always here to chat, I've been there many many times so right with you xx",0,
663,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!""",0,
664,@user I never study lolz. I've been working on a presentation thats due tomorrow and I just now started😅,0,
665,Why can't heroes be happy in DC Comics? I mean even their great flagship romance ( ) is a Fauxmance and will bring about destruction,1,
666,Someone I work w doesn't let his kids believe in Santa because he's mythical  & at odds w Church dogma. I REALLY want 2 explain  2 him,1,
667,"My teacher just gave me an ""I feel sorry for you look"" I must look really adorable...",1,
668,"I guess I'm not sleeping tonight, I didn't want to leave anyways",1,
669,@user yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out 🙈,0,
670,"so @user still waiting, my son is very happy enjoing his christmas gift ... i cant understand how u didn't prevent this ...",1,
671,@user OSU opponents record much better than Baylor. Outright conf champs. Wins against 7 tms with winning records (Baylor 3),0,
672,@user bring it on. Will look forward to the Easter one more :-))) funnily enough i crave salad and fruit round xmas now!!,1,
673,I can't breathe! was chosen as the most notable quote of the year in an annual list released by a Yale University librarian,1,
674,just our problem - The Express Tribune,0,
675,@user  your application is already filled up waiting for you to turn 21,1,
676,Can hear the trainees watching a training DVD while I'm on my break. Sounds fun :p,1,
677,@user Substitute For Chicken Nuggets uhm no thanks,0,
678,@user One of those obvious when you see it but oh so clever ideas!! Glad you approved!,0,
679,@user Oh but Bradford is awful!,1,
680,"@user Marvellous!Sounds nothing like any jingle bells song i've ever heard!I can see you in mismatched socks,tights & cricket gear :-)",0,
681,@user @user @user Missed off the  hashtag?,0,
682,@user a kiss on the cheek next time is enough :),0,
683,@user @user Yeah thanks for that!,1,
684,Long Gold Layered Pipe Necklace Set $20|Leave email for invoice,0,
685,Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining,1,
686,"@user @user @user Maybe they are going to jump in and land on something that is technically not ""the ground"". ;)",0,
687,"> @user Cell Phone Accessories: Accessory Kits, Audio Adapters, Batteries, Bluetooth Speakers,",0,
688,From @user - 10 diktats from Brussels that are ruining life in Britain,1,
689,I'd rather you know and be upset than hide it for you to only question things later,0,
690,@user funny joke there bae...,1,
691,@user then I completely suck as a sub! Haha!  going!!,0,
692,"Dirgahayu my corps @user 16/12/1986 - 26/12/2014 😎🎼👏👊| just a corps, we... (w/ Tari, eni, & 26 others) [pic] —",0,
693,Being awake since 3AM is always so much fun,1,
694,Kind of frustrated that Christmas break is my first real obligation-free break this year........ and I end up sick for most of it -_-,0,
695,The fans needs to be heard tho RT @user @user @user WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..,0,
696,"yup, amazing how that is, isnt it? @user @user @user",0,
697,"the silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence.",0,
698,I love procrastinating but I hate cramming.. -_-,0,
699,@user You can have RESULTS or excuses NOT BOTH.,0,
700,I'm so pissed off at Chicago. Like the people at the airport ruined so many peoples chances of ever meeting the boys 😑😑😑. Way to go,1,
701,I pray God comes back in America and saves us all.,0,
702,acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?,0,
703,"@user yeah, and you ignored my point...",0,
704,Carphone Warehouse call centre employees are such classy people  @user,1,
705,"@user Happy Christmas to you + yours. May 2015 bring good health, happiness, every success and all you wish yourselves.",0,
706,Well throwing up at 6:00 am is always fun ☺|,1,
707,@user happy to be of some small service ;) @user @user,0,
708,@user More proof you'll never lose $ betting the under on the intelligence of the electorate. How can anyone believe a word she says?,0,
709,"@user @user Rest well Stuart, you were a man of grace & courage. May your family find peace.",0,
710,"A woman wearing a t-shirt on @user that says ""Act like a Lady""..",1,
711,@user @user That's fantastic up to date news. Also,1,
712,"@user Nah, it's better we all act like the North Korean govt and police people's private thoughts.",1,
713,Pretty flipping cold outside there today I tell ya what,0,
714,Thank you Harding science department for only giving us 55 minutes for our final.,1,
715,supaaa sweet when you have finals in the AM and ya can't sleep.,1,
716,"Listening to Tron:Legacy album while cleaning, makes you feel like you can clean the world.",0,
717,@user @user I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.,0,
718,"@user yes, except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods",1,
719,"@user yep, that's what they say.|",1,
720,why is there a hotdog on|,0,
721,"@user @user I just want learning from this group. Development. And to turn Green, Bass, and Thornton into assets.",0,
722,Thank you @user  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players.,0,
723,I have such a loving family,1,
724,Nice weekend off but back at work tonight. Over the fucking moon,1,
725,working a double on 2 hours of sleep here we go let's get it,1,
726,Still feeling sorry for myself about being to ill to go out last night!!! 😭😢 here's my memories from...,0,
727,@user absolutely! I have no life so that shouldn't be a hard thing to do. Haha,0,
728,"@user amen, bless you Huda, means a lot. You too.",0,
729,@user fan-freakin-tastic! Can't wait,1,
730,I just saw another person wearing a heavy winter coat with a hood up  encouraging,0,
731,@user There's a surprise.,1,
732,"@user getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now.",1,
733,"@user Unless rogue theatres start showing it, or it gets sold online?",0,
734,@user they can use white/maroon xmas trees :),1,
735,"Come on, it's lovely weather for a sleigh ride together with ewe.",0,
736,"Sony got hacked again? Oh man, big surprise... :",1,
737,@user oh man. You will have to get everyone singing ready for when I'm in 😂,0,
738,"@user Todd is love, Todd is life",1,
739,"If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @user",0,
740,Thank you OCC for being concerned enough about my safety driving to school to cancel classes....,1,
741,@user miss u lots and lots like jelly tots,0,
742,@user We should monitor them...,1,
743,@user @user |We live in a world where even the neighbors look alien.,0,
744,"You keep cops and civilians accountable with body cameras RIP Eric Gardner .Cameras don't keep people accountable , people do",1,
745,"I cared for 8 seconds, then I got distracted. 😂",1,
746,Insanity is doing the same thing twice and expecting different results,0,
747,Solid leg day 💪 felt great and hit my max for 2. Can't wait to squat 315!,0,
748,@user @user @user I agree. You can see that from the videos and photos that were taken two hours after the shooting.,1,
749,"@user @user It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!",0,
750,Love it when I have a 10 minute wait on @user and as I reach no wait it knocks me back to 10 more minutes. Fantastic.,1,
751,@user explains why Inter went all Calciopoli over Juventus...,0,
752,@user only children at home status. Woohoo Isn't it fun...😒😔,1,
753,"@user @user This sounds high, but is safe for short term use. It dramatically increases antimicrobial peptides in the blood.",0,
754,@user I'm gunna sit here and,0,
755,"@user He's been half paced all season, Henderson would be a bigger loss",0,
756,Fun night with these girls. It may look like we are eating dessert but its just for show ...,1,
757,"hit 1000 follower on instagram, ive officially made it in life",1,
758,The @user moderation queue is flushed once every one planet Miller hour!,1,
759,@user Huh? It's a graphical representation of what's happening. Nothing is out there to take a photo!,0,
760,"@user @user @user @user @user Come on lads, you're fucking better than this shite you keep showing",0,
761,@user but they put it in soaps and shampoo! It's healthy!,1,
762,@user I think you should go get checked out,0,
763,@user @user The kindness of strangers!,0,
764,Weather bomb. Weather. Bomb. ||I applaud the media's innovation in helping to sensationalise the usual autumn climate,1,
765,"@user not surprised, it was epic.",0,
766,I'm so ready to get drunk tonight,0,
767,We cram 5 minutes before an exam and get a tag of qualified person.,1,
768,Being average will only get you average results.,0,
769,You know when you send presents to friends who live far away and they never get there.. and you handmade most of the stuff.. yay,1,
770,That was the cutest thing ever 😍😘,0,
771,@user One could hope.,1,
772,save your work folks. i'm offically cntrl-alt-deleting this week.,0,
773,Pulis is available. Will guarantee we stay up,1,
774,@user @user yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately. Elitism at its finest.,0,
775,@user If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling?,1,
776,@user @user @user @user @user @user - Dutch+Northern theres combo  not speaking yr mind,0,
777,Happy new year to meeeee...,0,
778,Sat on yet another stationary @user train for 15 minutes with no explanation from the driver. Your service is just top drawer.,1,
779,@user the police turned it violent. (-_-) I so LOVE the truth in headlines!! (-_-),1,
780,"My Twitter account is worth $100.20, according to Social Account Worth Calculator. See how much you're worth",0,
781,Can you write your name on a paper and take a picture ... — I can but I'm busy answering this question oh...,1,
782,@user seriously in the clothes section F&F,0,
783,"Damn I lost a lot of followers, probs cuz I don't tweet much related to @user anymore",0,
784,"It's being 200 yrs since the west had their industrial revolution but in 21st cent Ghana, an industrial de-revolution is happening.",1,
785,Nowadays you can be everything somebody ever wanted and still get played** mxm men  all,0,
786,You're great at keeping a conversation. .,1,
787,@user @user definitely the latter : o,0,
788,Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||,1,
789,I'm fricken peachy today!!,1,
790,@user it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it.,1,
791,@user @user @user @user |Ha ha! Christmas cat looks well impressed,1,
792,Nothing is better then an 8am class.,1,
793,You're never too old for Footie Pajamas.,0,
794,LoL game over Napoli win and they are better then Juve,0,
795,"Also the only verb that I forgot was ""to forget""",1,
796,"@user I hope you know how much we really loved you here in Philly. To the greatest shortstop in Phillies history, thank you!",0,
797,Really love when the @user  is over five minutes late on the cold days. Feels like Metro!,1,
798,Responsibility = the ability to respond|To control yourself and be in charge of your life,0,
799,CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security.,1,
800,@user was just about to say that 😂,0,
801,@user I am procrastinating on getting work done b/c I am reading your new book!,1,
802,I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy,0,
803,"@user @user @user this is shallow af, stop discriminating eyes, all eyes are beautiful.",1,
804,Love these cold winter mornings 😬 best feeling everrrrrrr !,1,
805,"Stop trying to make me post my location, twitter. I don't want to post my location. Stop.",0,
806,@user @user @user because as long as she's a victim she'll have white knights trying to save that damsel in distress.,1,
807,When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! #,0,
808,"@user That's a much nicer idea, actually.",0,
809,@user hope you had a nice Xmas babes X,0,
810,"""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust""""",1,
811,A wonderful day of starting work at 6am,1,
812,"There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.||",1,
813,"@user Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing.",0,
814,@user @user @user Awesome! And well deserved.,0,
815,I wonder what Professor Iaukea has to say about the new Disney Princess...? 😒,1,
816,@user @user @user Fuck yeah! 600 more viewers!,1,
817,What normal people see vs. what I see @user,0,
818,This pressure is unreal. Keep it up,0,
819,Off to a slow start this morning . 😩,0,
820,but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @user @user,0,
821,Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you,1,
822,@user his song Angel of Death is a good one. It has lyrics bashing the Vatican,1,
823,God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou,0,
824,"@user sorry, missed off my  tag from the end of my tweet",0,
825,Why couldn't I just stay sleeping,0,
826,"@user logic is an invention by the kuffar, everything makes perfect sense. () Like monkeys stoning she monkeys",1,
827,@user someone's on the defensive...if the shoe fits 🐸☕️,0,
828,"Today's court proceedings, allowing prisoners access to books in England & Wales, surely confirms it's time to limit judicial review.",1,
829,@user @user the only scary Bollywood film I've watched is Bhootnaath,1,
830,...but then it started itself and made the Windows noise. So starts this exciting day of mine...!,1,
831,@user @user @user @user @user @user @user @user 9 Followers and now he's relevant?,1,
832,"Lawyer on train to other lawyer talking about ceiling ad- ""who would even read that? No one's going to notice that thing...""",1,
833,@user The fact that Whites are prone to universal thinking is actually racial in and of itself.,1,
834,@user :)) thank you so much. Such a generous display of kindness from your side.,0,
835,You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack,1,
836,"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.",0,
837,History check anyone know what this is?,0,
838,@user plus my memory is short and I deleted all those pic you shared. Boom.,1,
839,wow what great banter from @user,1,
840,"@user followup to Ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff?",1,
841,@user @user Nice but  original,0,
